,index,Agriculture,Green space and recreational land,High density residential with retail and commercial sites,Industrial areas,Large complex buildings various use (travel/recreation/ retail),Low density residential with amenities (suburbs and small villages / hamlets),Medium density residential with high streets and amenities,Principle Transport,Urban centres - mainly commercial/retail with residential pockets,Water,new_labels_0,new_labels_1,new_labels_2,new_labels_3,new_labels_4,new_labels_5,new_labels_6,new_labels_7,new_labels_8,supergroup
832,E00023292,0.0,115225.05,9056.54,0.0,0.0,97893.59,15586.99,13253.2,67.38,0.0,0,0,2,1,0,1,0,1,0,8
833,E00021710,0.0,0.0,17689.309999999998,0.15,479.99,0.0,0.0,0.0,0.0,0.0,2,4,1,3,1,4,1,4,2,3
834,E00012206,0.0,81594.98,0.0,900.0,0.0,81492.06,20549.61,64992.37,0.0,0.0,1,0,3,0,4,1,0,0,0,5
835,E00005738,0.0,161.71,29440.18,0.0,0.0,0.0,0.0,0.0,23.92,0.0,1,4,5,3,4,2,3,2,3,5
836,E00011918,0.0,0.0,207.02,0.0,0.0,28019.97,40212.1,0.0,0.0,0.0,3,3,5,3,0,4,4,2,2,6
837,E00020365,0.0,0.0,17225.75,4397.74,0.0,2107.23,4271.5,17045.83,995.32,0.0,0,3,0,0,0,1,0,0,0,3
838,E00004039,0.0,0.0,1560.69,0.0,0.0,184.85,35946.23,531.73,0.0,0.0,2,3,2,1,3,1,2,4,1,8
839,E00010439,0.0,0.0,12751.71,13031.6,0.0,42.31,0.0,6443.11,0.0,0.0,1,4,0,0,0,1,0,2,3,3
840,E00002868,0.0,0.0,0.0,0.0,0.0,8147.09,28268.69,0.0,0.0,0.0,2,4,6,3,3,1,2,2,4,5
841,E00021744,0.0,0.0,21408.57,0.0,0.0,0.0,0.0,14490.95,49023.67,0.0,0,0,0,0,0,1,0,0,0,2
842,E00015007,0.0,0.0,0.0,0.0,0.0,79182.42,65.93,5631.44,0.0,0.0,4,4,4,3,0,3,2,0,3,6
843,E00000874,0.0,1067.08,0.0,0.0,0.0,10302.95,7190.26,4297.19,0.0,0.0,1,6,4,3,0,1,3,4,1,3
844,E00012626,0.0,0.0,0.0,0.0,0.0,62116.97,8617.13,2757.89,0.0,0.0,3,5,3,2,4,4,4,4,4,6
845,E00016206,0.0,45.28,27681.26,0.0,0.0,2714.63,1692.15,1203.9299999999998,0.0,0.0,1,5,5,5,0,4,3,2,3,2
846,E00013243,0.0,45499.36,0.0,51734.03,0.0,32792.19,0.0,2533.42,0.0,0.0,4,6,1,3,4,4,2,2,1,5
847,E00020264,0.0,0.0,6016.67,0.0,0.0,9855.15,0.0,19742.33,7555.929999999999,0.0,0,0,0,0,3,1,0,0,0,3
848,E00001091,0.0,0.0,246.8,51.44,0.0,10268.009999999998,26468.68,0.0,0.0,0.0,3,6,5,7,5,4,2,2,2,5
849,E00005883,0.0,0.0,25753.78,0.0,0.0,0.0,0.0,2370.35,424.04,0.0,3,3,0,1,0,3,0,1,1,5
850,E00001584,0.0,0.0,14643.89,1232.49,0.0,79.17,0.0,0.0,4064.32,0.0,2,6,6,4,4,3,2,2,2,2
851,E00012397,0.0,2588.56,0.0,0.0,0.0,40671.73,0.0,2601.4,0.0,0.0,2,4,1,2,5,4,3,2,1,5
852,E00008002,0.0,0.0,0.0,0.0,0.0,1601.62,27514.24,0.0,0.0,0.0,2,4,5,1,0,4,1,2,1,8
853,E00011827,3183.43,8672.179999999998,0.0,500.0,0.0,75801.08,0.0,15892.04,0.0,0.0,4,4,5,3,0,4,3,2,3,4
854,E00016357,0.0,13637.55,46.51,0.0,0.0,11413.36,16026.26,0.0,0.0,0.0,2,3,1,4,3,0,2,1,4,3
855,E00015006,0.0,0.0,0.0,0.0,0.0,53581.76,0.0,0.0,0.0,0.0,4,1,4,4,0,1,3,2,3,5
856,E00009905,0.0,4138.37,349.08,0.0,0.0,14146.82,0.0,4884.45,10947.34,0.0,1,6,2,0,1,4,2,2,3,3
857,E00019396,0.0,0.0,13840.18,0.0,0.0,2043.71,1045.13,2581.06,0.0,0.0,0,2,0,3,0,4,0,2,3,2
858,E00003780,0.0,0.0,0.0,0.0,0.0,18236.63,16859.43,0.0,0.0,0.0,5,5,1,6,0,1,2,0,3,4
859,E00018793,0.0,2385.98,0.0,0.0,0.0,59868.49,5543.09,0.0,0.0,0.0,3,5,5,2,4,4,1,4,4,5
860,E00174888,0.0,91716.25,728.46,0.0,0.0,157550.25000000003,0.0,13948.3,0.0,42795.87,2,1,4,4,0,3,2,1,3,8
861,E00015212,0.0,0.0,54.44,9678.05,0.0,0.0,0.0,0.0,11569.54,0.0,2,6,5,5,1,4,2,1,3,2
862,E00006974,0.0,66.91,0.0,0.0,0.0,51050.49,0.0,0.0,0.0,0.0,5,1,2,0,5,4,0,4,5,5
863,E00017385,0.0,970.03,0.0,0.0,0.0,27566.28,24722.58,394.44,0.0,0.0,1,6,1,1,4,1,0,0,2,5
864,E00019930,0.0,0.0,5055.11,0.0,0.0,15676.2,0.0,0.0,2199.95,0.0,5,2,5,4,0,1,3,4,3,3
865,E00023679,0.0,242.97,0.0,0.0,785.33,0.0,0.0,1060.42,15263.25,0.0,2,3,0,0,4,4,0,4,0,2
866,E00013232,0.0,0.0,0.0,0.0,0.0,24315.55,18578.11,3974.57,1438.92,0.0,5,6,1,1,2,2,2,2,1,5
867,E00015171,0.0,1053.93,10123.79,0.0,0.0,6994.96,0.0,168.1,391.65,0.0,0,0,0,3,0,4,2,2,0,3
868,E00023967,0.0,0.0,2202.82,0.0,0.0,0.0,0.0,0.0,5798.9,0.0,1,6,4,5,3,1,0,0,1,2
869,E00023613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8588.29,0.0,5,2,6,4,1,3,4,2,4,3
870,E00174945,0.0,0.0,173.46,60.17,0.0,56.41,3530.06,1259.76,16332.73,0.0,2,0,2,4,0,4,3,3,1,2
871,E00016944,0.0,402.86,7211.13,0.0,0.0,7760.5,22281.36,0.0,0.0,0.0,1,1,4,4,1,3,3,4,1,5
872,E00004342,0.0,0.0,12383.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2,0,0,3,0,0,5,2
873,E00012548,0.0,236.87,17692.61,0.0,0.0,253.05,8658.28,83.58,0.0,0.0,4,3,4,0,4,1,0,1,5,3
874,E00022676,0.0,0.0,17559.41,0.0,0.0,1900.0,0.0,2432.2,0.0,0.0,3,2,3,2,4,3,3,1,3,2
875,E00013000,0.0,0.0,0.0,566.54,0.0,22791.68,19033.84,0.0,0.0,0.0,4,5,5,0,5,4,1,3,3,5
876,E00021053,0.0,84.01,391.01,0.0,0.0,83365.28,7154.45,0.0,0.0,0.0,1,3,2,3,3,1,0,4,1,6
877,E00005855,0.0,2057.25,53269.32,0.0,0.0,2236.34,293.24,3512.23,7967.24,0.0,1,3,2,0,4,1,0,0,1,3
878,E00175043,0.0,3.44,16095.66,7538.8,0.0,809.56,0.0,2143.96,8718.81,0.0,1,3,0,0,4,1,0,4,3,3
879,E00010364,0.0,0.0,10410.92,21.43,0.0,0.0,0.92,774.04,7333.24,0.0,1,1,3,7,4,4,2,4,3,2
880,E00012006,0.0,392.47,147.06,0.0,0.0,30139.12,20113.77,0.0,0.0,0.0,4,6,4,2,2,4,4,4,3,5
881,E00021490,0.0,4412.38,7287.24,0.0,0.0,1393.0,12227.61,6945.6,0.0,0.0,1,4,6,1,3,4,2,3,4,3
882,E00004308,0.0,2800.13,0.0,0.0,0.0,17185.88,0.0,0.0,0.0,0.0,1,6,3,7,4,4,2,4,1,2
883,E00017583,0.0,38822.57,7.74,62689.16,0.0,25774.18,0.0,24752.76,0.0,0.0,0,0,0,0,0,1,0,4,0,5
884,E00013682,0.0,1199.13,12691.72,713.67,0.0,0.0,0.0,4695.24,8663.130000000001,0.0,2,0,6,1,2,4,3,0,1,2
885,E00002538,0.0,900.0,3194.05,0.0,0.0,0.0,0.0,2962.83,19794.64,0.0,3,6,2,0,0,4,0,1,2,3
886,E00014154,0.0,0.0,10485.43,0.0,0.0,0.0,0.0,0.0,7787.54,0.0,2,1,1,4,5,2,3,1,1,3
887,E00006958,0.0,33067.96,41.44,0.0,0.0,8967.39,24612.43,7024.6,0.0,0.0,1,2,5,0,3,2,2,4,3,5
888,E00011733,0.0,109.82,16137.72,3174.08,0.0,6432.08,235.42,2086.16,0.0,0.0,2,3,3,0,0,3,3,0,1,8
889,E00021215,0.0,1231.67,38380.52,0.0,0.0,2693.92,0.0,749.98,0.0,0.0,3,3,1,3,3,4,0,1,1,2
890,E00007719,0.0,0.0,0.0,1818.46,0.0,183.79,19315.36,0.0,10171.69,0.0,5,5,3,6,1,3,4,2,3,5
891,E00012744,0.0,6150.75,0.0,0.0,0.0,54045.89,0.0,9059.48,0.0,0.0,4,4,3,3,5,4,2,4,3,5
892,E00012103,0.0,2402.28,0.0,0.0,0.0,67034.02,0.0,0.0,0.0,0.0,5,2,2,0,0,1,0,4,4,2
893,E00013445,0.0,15.74,2426.76,0.0,0.0,0.0,0.0,0.0,2620.41,0.0,2,6,3,3,4,3,4,2,1,3
894,E00012478,0.0,98.87,5.6,70858.32,0.0,0.0,14890.01,10003.07,28701.91,4103.83,0,0,5,0,0,1,0,0,0,5
895,E00001700,0.0,122.5,0.0,0.0,0.0,73846.24,81.16,74.97,0.0,0.0,1,3,2,0,3,4,0,2,1,6
896,E00012370,0.0,0.0,0.0,364.91,0.0,8354.07,17292.02,2065.31,12230.33,0.0,2,1,2,4,5,4,3,3,5,8
897,E00016320,0.0,741.95,9518.81,0.0,0.0,13452.23,0.0,0.0,0.0,0.0,3,2,4,6,5,1,4,4,3,3
898,E00013235,0.0,0.0,0.0,0.0,0.0,63800.22,0.0,7317.82,0.0,0.0,4,1,6,1,0,4,3,0,1,5
899,E00018904,0.0,0.0,0.0,0.0,0.0,542.25,30784.74,1283.73,0.0,0.0,3,3,5,6,2,4,4,2,1,5
900,E00003491,0.0,8101.719999999999,0.0,0.0,0.0,4352.71,0.0,1065.12,0.0,0.0,5,4,6,7,4,2,1,1,2,3
901,E00012387,0.0,2823.91,3497.07,0.0,0.0,33469.01,0.0,5535.89,0.0,0.0,4,1,3,1,3,3,3,4,1,5
902,E00007752,0.0,0.0,10413.88,4247.09,99.53,0.0,9984.37,0.0,5461.83,0.0,5,2,3,1,4,3,4,0,4,5
903,E00006068,0.0,0.31,11800.96,0.0,0.0,170.91,15411.75,0.0,0.0,0.0,2,4,3,3,4,4,2,4,5,5
904,E00004516,0.0,0.0,12252.49,0.0,5052.1,10158.37,6558.4,0.0,3.95,0.0,1,1,2,0,0,3,0,3,1,8
905,E00023857,0.0,152.87,0.0,0.0,0.0,0.0,0.0,0.0,12848.49,0.0,4,6,6,4,3,4,4,3,3,3
906,E00166112,0.0,78254.78,0.0,0.0,72.32,94500.44,0.0,0.0,0.0,5700.0,1,3,0,0,0,1,0,2,1,8
907,E00004566,0.0,0.0,15927.03,253.51,0.0,0.0,3656.2,3589.65,0.0,0.0,0,4,0,0,0,4,4,4,0,3
908,E00021199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3034.53,0.0,2,4,3,7,5,4,0,2,2,3
909,E00017352,0.0,0.0,9530.58,0.0,0.0,313.65,0.0,0.0,6502.89,0.0,4,2,4,3,1,4,4,2,4,5
910,E00008890,0.0,0.0,10135.95,127.83,0.0,178.02,0.0,0.0,0.0,0.0,2,1,5,3,2,3,4,2,2,3
911,E00015031,0.0,11247.17,0.0,0.0,0.0,69766.36,0.0,0.0,0.0,0.0,1,3,3,3,3,1,0,4,1,8
912,E00007509,0.0,0.0,3462.04,0.0,0.0,10357.19,215.7,2229.47,0.0,0.0,3,6,6,5,0,3,2,0,1,3
913,E00008782,0.0,0.0,124.26,2900.0,0.0,0.0,0.0,3122.45,9205.69,0.0,0,6,4,1,0,3,0,2,0,3
914,E00001060,0.0,11916.79,29610.05,0.0,19155.72,0.0,0.0,13998.12,600.0,0.0,1,0,0,0,0,1,0,0,0,2
915,E00023272,0.0,369.55,6387.38,0.0,0.0,80.97,0.0,0.0,13702.92,0.0,1,6,3,0,2,4,0,2,5,5
916,E00010987,0.0,1094.88,0.0,0.0,0.0,69198.26,1873.78,0.0,0.0,0.0,2,3,4,0,5,2,2,2,1,6
917,E00003656,114697.32,79776.97,8682.83,0.0,0.0,41638.33,23246.2,7084.21,0.0,0.0,5,6,6,1,3,2,2,4,2,6
918,E00000528,0.0,4090.36,1983.76,0.0,0.0,16980.34,0.0,0.0,0.0,0.0,3,3,4,0,4,4,4,0,4,3
919,E00003359,0.0,8928.81,10503.17,659.43,0.0,19281.79,19821.63,12311.52,0.0,1835.91,3,0,2,1,3,4,2,1,1,8
920,E00168863,0.0,12570.8,0.0,0.0,0.0,8898.13,0.0,0.0,0.0,0.0,1,1,4,4,5,4,2,3,1,2
921,E00000173,0.0,0.0,279.96,68165.75,29271.82,80141.12,9658.38,7853.1,10554.94,0.0,1,3,2,0,4,1,0,0,1,5
922,E00012046,0.0,4120.07,0.0,0.0,0.0,63907.69,8878.49,0.0,0.0,0.0,3,5,3,5,1,4,3,3,2,5
923,E00015535,0.0,0.0,0.0,0.0,0.0,0.0,279.44,0.0,18422.14,0.0,1,5,6,0,0,4,0,3,1,3
924,E00009524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199.62,14029.88,0.0,5,5,0,5,0,1,0,0,1,2
925,E00019746,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,4570.76,0.0,4,4,6,3,1,4,1,4,1,3
926,E00018756,0.0,35.73,24131.26,0.0,0.0,1976.53,0.0,0.0,56.3,0.0,3,6,3,2,3,2,1,2,3,5
927,E00176259,0.0,0.0,197.13,4103.83,0.0,0.0,0.0,3458.12,4171.24,0.0,1,1,0,0,3,1,3,2,1,2
928,E00016881,0.0,0.0,20119.77,0.0,0.0,0.0,48.49,2127.57,0.0,0.0,5,4,6,1,1,2,3,2,1,3
929,E00007435,0.0,0.0,0.0,0.0,0.0,34790.81,0.0,3994.88,0.0,0.0,3,1,5,5,5,4,1,3,4,5
930,E00167219,0.0,0.0,0.0,0.0,0.0,87.78,7072.44,743.6,9676.3,1568.21,1,3,6,3,3,2,2,0,1,3
931,E00021970,0.0,3893.49,9563.34,0.0,0.0,29.28,17715.19,673.49,0.0,0.0,4,5,6,7,3,4,1,2,3,5
932,E00005368,0.0,146755.27000000002,41.87,4600.11,0.0,33076.42,13038.21,7997.03,0.0,0.0,4,4,4,4,3,3,3,2,3,3
933,E00003191,0.0,181.93,50886.04,0.0,0.0,2609.98,0.0,0.0,0.0,0.0,2,3,0,0,0,4,0,4,1,8
934,E00007517,0.0,5162.26,5.24,0.0,0.0,40464.98,0.0,3678.11,0.0,0.0,1,4,4,0,0,4,3,2,1,3
935,E00023787,0.0,0.0,5075.39,0.0,0.0,0.0,5577.68,1658.99,3072.54,0.0,1,3,3,1,0,1,0,1,1,3
936,E00013479,0.0,2881.25,16253.37,0.0,0.0,10447.64,0.0,0.0,773.15,0.0,3,2,3,0,0,4,0,1,4,2
937,E00019600,0.0,3781.88,11653.25,0.0,0.0,0.0,0.0,9737.23,7480.89,0.0,2,3,0,1,0,1,2,1,1,2
938,E00020657,0.0,49.44,10591.55,0.0,0.0,16135.24,0.0,5942.58,0.0,0.0,1,3,4,0,3,1,4,3,1,8
939,E00021184,0.0,0.0,4409.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,3,1,4,4,4,0,2
940,E00023637,0.0,4418.91,2987.15,0.0,0.0,139.89,0.0,665.24,23599.91,0.0,1,3,3,0,1,4,3,1,0,2
941,E00020174,0.0,0.0,6309.05,0.0,0.0,0.0,0.0,0.0,15941.81,0.0,4,4,5,6,4,4,2,3,3,3
942,E00005313,0.0,0.0,0.0,0.0,2059.81,8401.6,17785.48,6151.39,0.0,0.0,1,5,2,7,0,3,2,2,1,5
943,E00002359,0.0,77.18,0.0,0.0,0.0,62324.48,0.0,0.0,0.0,0.0,5,4,5,0,2,4,3,3,4,5
944,E00003809,0.0,330.1,13145.75,0.0,0.0,3603.78,13635.8,2734.48,0.0,0.0,4,3,2,0,5,1,0,2,3,7
945,E00010228,0.0,0.0,12721.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,6,1,3,4,2,2,3,3
946,E00019791,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,1241.53,12634.92,0.0,1,1,2,1,0,3,0,2,0,2
947,E00014056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4604.66,11691.99,0.0,2,1,2,0,1,1,0,3,5,2
948,E00003465,0.0,4.58,11453.38,1839.26,0.0,14426.77,5970.47,7558.94,0.0,0.0,0,0,0,0,0,1,0,2,0,2
949,E00019611,0.0,0.0,3561.11,0.0,0.0,3974.6,12594.72,5828.8,0.0,0.0,1,1,2,5,3,1,0,2,1,2
950,E00001392,0.0,3182.42,2344.62,0.0,0.0,6455.4800000000005,53041.15,6363.64,415.34,0.0,2,1,3,4,4,1,0,2,5,2
951,E00004784,0.0,25271.63,21705.82,0.0,0.0,9510.51,0.0,0.0,0.0,0.0,5,1,1,2,5,2,1,1,2,2
952,E00008849,0.0,0.0,6289.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,6,4,2,2,2,4,4,3
953,E00167121,0.0,0.0,3453.1000000000004,0.0,0.0,0.0,54359.0,0.0,5005.37,37258.27,0,0,0,0,0,1,0,0,0,2
954,E00167751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1745.83,0.0,1,1,5,4,5,2,2,3,2,2
955,E00011133,0.0,10282.27,15276.0,6189.38,0.0,22835.91,7886.15,10748.2,0.0,0.0,3,0,2,0,0,1,2,1,1,2
956,E00008677,0.0,0.0,19.21,0.0,0.0,0.0,752.75,1865.11,10141.39,0.0,3,3,5,2,3,3,3,3,2,2
957,E00013875,0.0,148.79,33817.69,0.0,0.0,0.0,223.28,0.0,0.0,0.0,1,2,6,7,3,4,3,1,2,2
958,E00007417,0.0,0.0,24652.15,0.0,0.0,0.0,0.0,1444.02,0.0,0.0,4,6,6,1,2,4,3,3,1,2
959,E00176294,0.0,0.0,9672.04,0.0,0.0,3517.34,0.0,0.0,2450.09,0.0,5,3,3,2,0,4,4,1,2,3
960,E00003720,0.0,303.91,677.62,0.0,0.0,56373.34,0.0,945.44,0.0,0.0,1,3,5,4,4,4,4,2,1,6
961,E00001932,0.0,1470.6,13109.26,0.0,0.0,0.0,13314.74,5374.34,0.0,0.0,1,6,4,7,4,3,2,2,5,8
962,E00023506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16525.38,0.0,1,0,3,0,4,1,0,4,1,2
963,E00000553,0.0,0.0,19863.73,1548.2,0.0,0.0,17276.079999999998,5530.71,0.0,0.0,3,5,1,0,1,4,0,4,3,5
964,E00009531,0.0,0.0,1247.0,0.0,0.0,0.0,0.0,516.58,13971.16,0.0,5,5,2,3,4,1,3,2,2,2
965,E00004913,0.0,0.0,62.46,0.0,0.0,0.0,18922.59,4383.28,1.18,0.0,0,2,6,4,4,2,2,0,3,5
966,E00020873,0.0,0.0,0.0,0.0,0.0,41597.81,222.61,1418.12,0.0,0.0,2,6,4,4,0,1,1,2,1,5
967,E00007203,0.0,0.0,6097.1,0.0,0.0,6979.49,16542.5,869.75,0.0,0.0,5,6,6,7,0,1,2,4,1,5
968,E00006003,0.0,0.0,16154.62,0.0,0.0,0.0,0.0,0.0,12562.88,0.0,5,5,1,6,0,1,2,4,3,5
969,E00002973,0.0,7896.49,120.02,0.0,0.0,32158.97,0.0,4382.1,0.0,0.0,2,6,4,1,4,4,3,3,2,5
970,E00022119,0.0,0.0,52.38,0.0,0.0,39469.03,0.0,0.0,0.0,0.0,4,4,3,5,2,4,1,4,3,5
971,E00022095,0.0,4513.960000000001,3909.77,0.0,0.0,0.0,17793.49,766.5,285.71,0.0,2,4,4,1,1,1,4,0,1,3
972,E00020269,0.0,0.0,5579.92,0.0,0.0,0.0,0.0,0.0,10377.8,24017.48,1,4,4,4,4,3,3,2,1,2
973,E00175003,0.0,0.0,11346.29,0.0,0.0,4604.57,0.0,5613.9,5789.030000000001,0.0,4,5,0,3,4,4,2,4,1,2
974,E00014770,0.0,0.0,16991.46,0.0,10.14,0.0,0.0,2760.06,1406.39,0.0,0,1,3,0,0,1,0,0,0,2
975,E00001621,0.0,721.8199999999999,27131.480000000003,0.0,0.0,1823.11,0.0,8532.71,0.0,0.0,1,3,4,0,3,4,0,0,0,8
976,E00006058,0.0,121359.87,0.0,0.0,0.0,40048.44,0.0,2186.97,0.0,0.0,5,2,3,6,0,0,3,4,4,5
977,E00016513,0.0,36760.19,83.3,0.0,175.98,25691.31,13434.06,19692.43,0.0,0.0,0,5,5,3,4,1,0,2,0,5
978,E00004265,0.0,0.0,14243.5,0.0,0.0,0.0,158.27,1105.11,0.0,0.0,1,4,0,3,0,3,0,3,0,3
979,E00020609,0.0,0.0,0.0,7574.24,0.0,97241.34,0.0,0.0,0.0,0.0,1,5,2,0,4,4,2,4,1,6
980,E00007337,0.0,0.0,18469.5,0.0,1074.96,8.41,0.0,0.0,0.0,0.0,5,2,0,5,3,4,2,0,4,5
981,E00019446,0.0,1455.33,15058.29,0.0,0.0,12540.35,0.0,1715.61,0.0,200.75,2,1,5,0,0,3,0,4,1,8
982,E00010175,0.0,20811.34,2228.94,6169.820000000001,0.0,15954.8,88.75,5233.85,31499.45,0.0,1,3,2,0,4,4,0,4,0,2
983,E00014541,0.0,0.0,0.0,0.0,0.0,73.66,0.0,0.0,9930.34,0.0,1,4,0,7,4,1,4,2,1,2
984,E00002675,0.0,443.36,15589.72,0.0,0.0,6885.91,21.25,0.0,0.0,0.0,1,4,4,5,3,3,0,0,3,3
985,E00021382,0.0,0.0,10033.82,0.0,0.0,0.0,0.0,0.0,3623.4,2146.46,3,2,5,0,3,4,2,3,4,3
986,E00003932,0.0,15637.5,15711.96,0.0,0.0,2751.18,18223.85,3649.8,2027.42,0.0,3,3,6,0,0,3,2,1,1,3
987,E00003300,0.0,13064.23,0.0,0.0,0.0,60019.92,0.0,0.0,0.0,0.0,2,5,6,4,5,4,0,2,1,4
988,E00010398,0.0,0.0,6785.59,53.64,0.0,139.02,1188.78,2703.39,12808.65,0.0,4,3,3,3,0,4,0,0,3,3
989,E00171117,0.0,0.0,16216.59,68.36,0.0,0.0,139.23,0.0,4548.88,0.0,1,1,5,1,1,1,2,4,2,5
990,E00022520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12178.73,0.0,4,2,2,0,3,3,0,3,5,2
991,E00014692,0.0,19212.120000000003,0.0,0.0,0.0,69030.51,809.39,0.0,0.0,0.0,1,4,4,6,1,3,3,2,3,6
992,E00005416,0.0,0.0,1840.6,1527.54,0.0,3457.49,8342.35,4263.9,9677.17,0.0,2,3,5,3,3,3,3,4,1,5
993,E00001370,209790.53,84973.18000000001,9398.55,0.0,9259.31,200364.66,0.0,24341.76,500.0,0.0,1,1,6,0,0,4,0,1,2,6
994,E00016909,0.0,4413.66,22497.23,0.0,0.0,4408.49,0.0,4037.69,0.0,0.0,0,2,0,0,4,1,0,4,1,3
995,E00007389,0.0,0.0,19592.52,174.63,0.0,0.0,0.0,0.0,0.0,0.0,4,4,4,3,0,4,0,1,3,5
996,E00004745,0.0,0.0,12650.06,0.0,0.0,0.0,0.0,5.5,412.41,0.0,1,4,4,0,3,1,4,4,1,3
997,E00003086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14565.36,0.0,4,4,3,1,3,4,1,4,5,3
998,E00017374,0.0,0.0,65.94,0.0,0.0,13084.0,24938.03,0.0,0.0,0.0,3,6,5,3,5,4,0,4,3,5
999,E00003907,0.0,1517.97,65.53,10.7,0.0,6159.49,0.0,3771.11,17615.36,0.0,0,3,5,6,5,4,3,2,0,8
